indexkey,Symbol,Date,Volume_Traded
11925,SHW,2022-03-30,1157539.0
11926,SHW,2022-03-31,1816711.0
11927,SHW,2022-04-01,1378271.0
11928,SHW,2022-04-04,1587529.0
11929,SHW,2022-04-05,1603309.0
11930,SHW,2022-04-06,1671292.0
11931,SHW,2022-04-07,1559360.0
11932,SHW,2022-04-08,1131311.0
11933,SHW,2022-04-11,995960.0
11934,SHW,2022-04-12,857635.0
11935,SHW,2022-04-13,1282374.0
11936,SHW,2022-04-14,1246848.0
11937,SHW,2022-04-18,1389270.0
11938,SHW,2022-04-19,1275542.0
11939,SHW,2022-04-20,1705536.0
11940,SHW,2022-04-21,1408448.0
11941,SHW,2022-04-22,1426488.0
11942,SHW,2022-04-25,1738464.0
11943,SHW,2022-04-26,5012137.0
11944,SHW,2022-04-27,3950163.0
11945,SHW,2022-04-28,2367136.0
11946,SHW,2022-04-29,3099499.0
11947,SHW,2022-05-02,2870689.0
11948,SHW,2022-05-03,2007030.0
11949,SHW,2022-05-04,2059121.0
11950,SHW,2022-05-05,2129967.0
11951,SHW,2022-05-06,1758583.0
11952,SHW,2022-05-09,2280446.0
11953,SHW,2022-05-10,2208700.0
11954,SHW,2022-05-11,1376579.0
11955,SHW,2022-05-12,2637559.0
11956,SHW,2022-05-13,1501587.0
11957,SHW,2022-05-16,1278686.0
11958,SHW,2022-05-17,1603758.0
11959,SHW,2022-05-18,1526960.0
11960,SHW,2022-05-19,1690324.0
11961,SHW,2022-05-20,2576141.0
11962,SHW,2022-05-23,1290349.0
11963,SHW,2022-05-24,1450689.0
11964,SHW,2022-05-25,1420777.0
11965,SHW,2022-05-26,1363887.0
11966,SHW,2022-05-27,1180140.0
11967,SHW,2022-05-31,4118266.0
11968,SHW,2022-06-01,1202066.0
11969,SHW,2022-06-02,2271574.0
11970,SHW,2022-06-03,1395786.0
11971,SHW,2022-06-06,1220011.0
11972,SHW,2022-06-07,1293194.0
11973,SHW,2022-06-08,1154566.0
11974,SHW,2022-06-09,1593057.0
11975,SHW,2022-06-10,1513822.0
11976,SHW,2022-06-13,1635635.0
11977,SHW,2022-06-14,1539006.0
11978,SHW,2022-06-15,1580178.0
11979,SHW,2022-06-16,1552994.0
11980,SHW,2022-06-17,2627925.0
11981,SHW,2022-06-21,2509437.0
11982,SHW,2022-06-22,2370505.0
11983,SHW,2022-06-23,2481923.0
11984,SHW,2022-06-24,2744257.0
11985,SHW,2022-06-27,1633421.0
11986,SHW,2022-06-28,1143280.0
11987,SHW,2022-06-29,1266823.0
11988,SHW,2022-06-30,1548368.0
11989,SHW,2022-07-01,2295772.0
11990,SHW,2022-07-05,2331148.0
11991,SHW,2022-07-06,1817689.0
11992,SHW,2022-07-07,1528262.0
11993,SHW,2022-07-08,923522.0
11994,SHW,2022-07-11,1214150.0
11995,SHW,2022-07-12,1691181.0
11996,SHW,2022-07-13,1308509.0
11997,SHW,2022-07-14,1098265.0
11998,SHW,2022-07-15,1109582.0
11999,SHW,2022-07-18,1269645.0
12000,SHW,2022-07-19,1034930.0
12001,SHW,2022-07-20,1062784.0
12002,SHW,2022-07-21,1086989.0
12003,SHW,2022-07-22,1496873.0
12004,SHW,2022-07-25,1194617.0
12005,SHW,2022-07-26,1366521.0
12006,SHW,2022-07-27,7253632.0
12007,SHW,2022-07-28,2498397.0
12008,SHW,2022-07-29,1973985.0
12009,SHW,2022-08-01,2162180.0
12010,SHW,2022-08-02,1979958.0
12011,SHW,2022-08-03,1887437.0
12012,SHW,2022-08-04,1016755.0
12013,SHW,2022-08-05,1955179.0
12014,SHW,2022-08-08,1518643.0
12015,SHW,2022-08-09,2056707.0
12016,SHW,2022-08-10,2465126.0
12017,SHW,2022-08-11,1624823.0
12018,SHW,2022-08-12,1479071.0
12019,SHW,2022-08-15,1333617.0
12020,SHW,2022-08-16,1369323.0
12021,SHW,2022-08-17,1419481.0
12022,SHW,2022-08-18,1262608.0
12023,SHW,2022-08-19,939926.0
12024,SHW,2022-08-22,1065409.0
12025,SHW,2022-08-23,1241280.0
12026,SHW,2022-08-24,1464250.0
12027,SHW,2022-08-25,825252.0
12028,SHW,2022-08-26,1183971.0
12029,SHW,2022-08-29,1255735.0
12030,SHW,2022-08-30,1343585.0
12031,SHW,2022-08-31,1742610.0
12032,SHW,2022-09-01,1575011.0
12033,SHW,2022-09-02,1199133.0
12034,SHW,2022-09-06,1303106.0
12035,SHW,2022-09-07,1434496.0
12036,SHW,2022-09-08,1179685.0
12037,SHW,2022-09-09,1318315.0
12038,SHW,2022-09-12,1477845.0
12039,SHW,2022-09-13,1084167.0
12040,SHW,2022-09-14,1360943.0
12041,SHW,2022-09-15,1100052.0
12042,SHW,2022-09-16,2410653.0
12043,SHW,2022-09-19,1159831.0
12044,SHW,2022-09-20,1188001.0
12045,SHW,2022-09-21,1197233.0
12046,SHW,2022-09-22,2213934.0
12047,SHW,2022-09-23,1610739.0
12048,MU,2021-09-27,18435175.0
12049,MU,2021-09-28,27311541.0
12050,MU,2021-09-29,38169155.0
12051,MU,2021-09-30,16923261.0
12052,MU,2021-10-01,17813795.0
12053,MU,2021-10-04,19525749.0
12054,MU,2021-10-05,14512085.0
12055,MU,2021-10-06,17899257.0
12056,MU,2021-10-07,15236105.0
12057,MU,2021-10-08,13666158.0
12058,MU,2021-10-11,12700216.0
12059,MU,2021-10-12,36911713.0
12060,MU,2021-10-13,17532422.0
12061,MU,2021-10-14,15541629.0
12062,MU,2021-10-15,11786145.0
12063,MU,2021-10-18,11849258.0
12064,MU,2021-10-19,16930284.0
12065,MU,2021-10-20,19457791.0
12066,MU,2021-10-21,11140699.0
12067,MU,2021-10-22,17892148.0
12068,MU,2021-10-25,23341333.0
12069,MU,2021-10-26,14267900.0
12070,MU,2021-10-27,13541853.0
12071,MU,2021-10-28,16966036.0
12072,MU,2021-10-29,11440853.0
12073,MU,2021-11-01,11988416.0
12074,MU,2021-11-02,9761144.0
12075,MU,2021-11-03,10266900.0
12076,MU,2021-11-04,15936561.0
12077,MU,2021-11-05,13019283.0
12078,MU,2021-11-08,18742302.0
12079,MU,2021-11-09,20127255.0
12080,MU,2021-11-10,15228340.0
12081,MU,2021-11-11,12192644.0
12082,MU,2021-11-12,26553201.0
12083,MU,2021-11-15,12650712.0
12084,MU,2021-11-16,11807642.0
12085,MU,2021-11-17,11600537.0
12086,MU,2021-11-18,16848232.0
12087,MU,2021-11-19,47216140.0
12088,MU,2021-11-22,34775207.0
12089,MU,2021-11-23,31823330.0
12090,MU,2021-11-24,21666066.0
12091,MU,2021-11-26,16487233.0
12092,MU,2021-11-29,18889820.0
12093,MU,2021-11-30,27301042.0
12094,MU,2021-12-01,31653636.0
12095,MU,2021-12-02,22994496.0
12096,MU,2021-12-03,19167224.0
12097,MU,2021-12-06,15094888.0
12098,MU,2021-12-07,21716939.0
12099,MU,2021-12-08,12908466.0
12100,MU,2021-12-09,11964259.0
12101,MU,2021-12-10,11955861.0
12102,MU,2021-12-13,13054432.0
12103,MU,2021-12-14,12082484.0
12104,MU,2021-12-15,13971453.0
12105,MU,2021-12-16,16503228.0
12106,MU,2021-12-17,23251154.0
12107,MU,2021-12-20,22346807.0
12108,MU,2021-12-21,58363551.0
12109,MU,2021-12-22,18593895.0
12110,MU,2021-12-23,36400104.0
12111,MU,2021-12-27,17117704.0
12112,MU,2021-12-28,13683846.0
12113,MU,2021-12-29,32234608.0
12114,MU,2021-12-30,19327840.0
12115,MU,2021-12-31,13660556.0
12116,MU,2022-01-03,18719697.0
12117,MU,2022-01-04,19725020.0
12118,MU,2022-01-05,28613129.0
12119,MU,2022-01-06,22320264.0
12120,MU,2022-01-07,14857859.0
12121,MU,2022-01-10,20289997.0
12122,MU,2022-01-11,14924886.0
12123,MU,2022-01-12,13339184.0
12124,MU,2022-01-13,23679830.0
12125,MU,2022-01-14,18384993.0
12126,MU,2022-01-18,19920161.0
12127,MU,2022-01-19,19043766.0
12128,MU,2022-01-20,24701342.0
12129,MU,2022-01-21,29716319.0
12130,MU,2022-01-24,29769629.0
12131,MU,2022-01-25,22128380.0
12132,MU,2022-01-26,21018662.0
12133,MU,2022-01-27,22693965.0
12134,MU,2022-01-28,24434646.0
12135,MU,2022-01-31,21898195.0
12136,MU,2022-02-01,15237402.0
12137,MU,2022-02-02,19862826.0
12138,MU,2022-02-03,19598165.0
12139,MU,2022-02-04,15657509.0
12140,MU,2022-02-07,11799784.0
12141,MU,2022-02-08,18315742.0
12142,MU,2022-02-09,22386914.0
12143,MU,2022-02-10,33820696.0
12144,MU,2022-02-11,30902920.0
12145,MU,2022-02-14,23499096.0
12146,MU,2022-02-15,27083529.0
12147,MU,2022-02-16,15573596.0
12148,MU,2022-02-17,17943285.0
12149,MU,2022-02-18,19530513.0
12150,MU,2022-02-22,24825717.0
12151,MU,2022-02-23,19135407.0
12152,MU,2022-02-24,24472315.0
12153,MU,2022-02-25,15008658.0
12154,MU,2022-02-28,17269788.0
12155,MU,2022-03-01,20794836.0
12156,MU,2022-03-02,28398700.0
12157,MU,2022-03-03,22099752.0
12158,MU,2022-03-04,28221728.0
12159,MU,2022-03-07,26715511.0
12160,MU,2022-03-08,28343183.0
12161,MU,2022-03-09,19647851.0
12162,MU,2022-03-10,21691955.0
12163,MU,2022-03-11,22786509.0
12164,MU,2022-03-14,24893444.0
12165,MU,2022-03-15,22850964.0
12166,MU,2022-03-16,35742765.0
12167,MU,2022-03-17,21612244.0
12168,MU,2022-03-18,28601158.0
12169,MU,2022-03-21,30878163.0
12170,MU,2022-03-22,16768042.0
12171,MU,2022-03-23,28059803.0
12172,MU,2022-03-24,23348049.0
12173,MU,2022-03-25,22491043.0
12174,MU,2022-03-28,26605277.0
12175,MU,2022-03-29,41290740.0
12176,MU,2022-03-30,70087027.0
12177,MU,2022-03-31,34588634.0
12178,MU,2022-04-01,33536055.0
12179,MU,2022-04-04,24320306.0
12180,MU,2022-04-05,21171421.0
12181,MU,2022-04-06,28080116.0
12182,MU,2022-04-07,22658636.0
12183,MU,2022-04-08,20562565.0
12184,MU,2022-04-11,21127921.0
12185,MU,2022-04-12,18658506.0
12186,MU,2022-04-13,18891991.0
12187,MU,2022-04-14,18543538.0
12188,MU,2022-04-18,17476740.0
12189,MU,2022-04-19,15138970.0
12190,MU,2022-04-20,19042573.0
12191,MU,2022-04-21,17645347.0
12192,MU,2022-04-22,18682432.0
12193,MU,2022-04-25,20072116.0
12194,MU,2022-04-26,18628694.0
12195,MU,2022-04-27,17123641.0
12196,MU,2022-04-28,21058415.0
12197,MU,2022-04-29,16843482.0
12198,MU,2022-05-02,15342804.0
12199,MU,2022-05-03,13539078.0
12200,MU,2022-05-04,17201941.0
12201,MU,2022-05-05,16603567.0
12202,MU,2022-05-06,15159769.0
12203,MU,2022-05-09,21770876.0
12204,MU,2022-05-10,17662664.0
12205,MU,2022-05-11,17237252.0
12206,MU,2022-05-12,27022917.0
12207,MU,2022-05-13,22871972.0
12208,MU,2022-05-16,13394748.0
12209,MU,2022-05-17,17671486.0
12210,MU,2022-05-18,20635056.0
12211,MU,2022-05-19,17557951.0
12212,MU,2022-05-20,20313303.0
12213,MU,2022-05-23,12356239.0
12214,MU,2022-05-24,18764531.0
12215,MU,2022-05-25,16241150.0
12216,MU,2022-05-26,14902509.0
12217,MU,2022-05-27,13078717.0
12218,MU,2022-05-31,15452990.0
12219,MU,2022-06-01,13595403.0
12220,MU,2022-06-02,11373151.0
12221,MU,2022-06-03,30306552.0
12222,MU,2022-06-06,13198700.0
12223,MU,2022-06-07,14327996.0
12224,MU,2022-06-08,16362980.0
12225,MU,2022-06-09,15073741.0
12226,MU,2022-06-10,26647545.0
12227,MU,2022-06-13,24278595.0
12228,MU,2022-06-14,17036011.0
12229,MU,2022-06-15,19726222.0
12230,MU,2022-06-16,22706176.0
12231,MU,2022-06-17,24139828.0
12232,MU,2022-06-21,15502830.0
12233,MU,2022-06-22,13524699.0
12234,MU,2022-06-23,13366626.0
12235,MU,2022-06-24,15647556.0
12236,MU,2022-06-27,16159869.0
12237,MU,2022-06-28,19404466.0
12238,MU,2022-06-29,17351367.0
12239,MU,2022-06-30,29572420.0
12240,MU,2022-07-01,43681742.0
12241,MU,2022-07-05,33766111.0
12242,MU,2022-07-06,23565024.0
12243,MU,2022-07-07,22945542.0
12244,MU,2022-07-08,19283045.0
12245,MU,2022-07-11,13963237.0
12246,MU,2022-07-12,21523085.0
12247,MU,2022-07-13,13987599.0
12248,MU,2022-07-14,14803838.0
12249,MU,2022-07-15,20317786.0
12250,MU,2022-07-18,13233041.0
12251,MU,2022-07-19,19103715.0
12252,MU,2022-07-20,15176188.0
12253,MU,2022-07-21,12924682.0
12254,MU,2022-07-22,22201715.0
12255,MU,2022-07-25,14479422.0
12256,MU,2022-07-26,11044824.0
12257,MU,2022-07-27,14589817.0
12258,MU,2022-07-28,10120280.0
12259,MU,2022-07-29,14199686.0
12260,MU,2022-08-01,13347167.0
12261,MU,2022-08-02,11535836.0
12262,MU,2022-08-03,12290125.0
12263,MU,2022-08-04,11338439.0
12264,MU,2022-08-05,15047086.0
12265,MU,2022-08-08,11464767.0
12266,MU,2022-08-09,33107228.0
12267,MU,2022-08-10,17418395.0
12268,MU,2022-08-11,18298541.0
12269,MU,2022-08-12,16193978.0
12270,MU,2022-08-15,9689080.0
12271,MU,2022-08-16,9275386.0
12272,MU,2022-08-17,14728358.0
12273,MU,2022-08-18,11303931.0
12274,MU,2022-08-19,14050335.0
12275,MU,2022-08-22,13096754.0
12276,MU,2022-08-23,12769112.0
12277,MU,2022-08-24,9961297.0
12278,MU,2022-08-25,12171626.0
12279,MU,2022-08-26,15754011.0
12280,MU,2022-08-29,11607551.0
12281,MU,2022-08-30,12743714.0
12282,MU,2022-08-31,14172195.0
12283,MU,2022-09-01,17594490.0
12284,MU,2022-09-02,12809670.0
12285,MU,2022-09-06,12133296.0
12286,MU,2022-09-07,17030573.0
12287,MU,2022-09-08,18415254.0
12288,MU,2022-09-09,13929807.0
12289,MU,2022-09-12,10711515.0
12290,MU,2022-09-13,22361781.0
12291,MU,2022-09-14,19984874.0
12292,MU,2022-09-15,15620790.0
12293,MU,2022-09-16,24901691.0
12294,MU,2022-09-19,19251428.0
12295,MU,2022-09-20,19373809.0
12296,MU,2022-09-21,31117286.0
12297,MU,2022-09-22,21316979.0
12298,MU,2022-09-23,24591711.0
12299,UBER,2021-09-27,23034751.0
12300,UBER,2021-09-28,23707883.0
12301,UBER,2021-09-29,24599488.0
12302,UBER,2021-09-30,16659698.0
12303,UBER,2021-10-01,25428283.0
12304,UBER,2021-10-04,21588150.0
12305,UBER,2021-10-05,12433928.0
12306,UBER,2021-10-06,24868676.0
12307,UBER,2021-10-07,25961566.0
12308,UBER,2021-10-08,17980417.0
12309,UBER,2021-10-11,16336783.0
12310,UBER,2021-10-12,12404189.0
12311,UBER,2021-10-13,13754404.0
12312,UBER,2021-10-14,18514016.0
12313,UBER,2021-10-15,20581670.0
12314,UBER,2021-10-18,19806658.0
12315,UBER,2021-10-19,16500199.0
12316,UBER,2021-10-20,15570862.0
12317,UBER,2021-10-21,15741030.0
12318,UBER,2021-10-22,19259203.0
12319,UBER,2021-10-25,12955477.0
12320,UBER,2021-10-26,19491761.0
12321,UBER,2021-10-27,26999752.0
12322,UBER,2021-10-28,14768789.0
12323,UBER,2021-10-29,18283203.0
12324,UBER,2021-11-01,20983925.0
12325,UBER,2021-11-02,28002584.0
12326,UBER,2021-11-03,38499594.0
12327,UBER,2021-11-04,31903047.0
12328,UBER,2021-11-05,45641491.0
12329,UBER,2021-11-08,25257852.0
12330,UBER,2021-11-09,33588854.0
12331,UBER,2021-11-10,33712210.0
12332,UBER,2021-11-11,27307792.0
12333,UBER,2021-11-12,29718225.0
12334,UBER,2021-11-15,19690003.0
12335,UBER,2021-11-16,46219690.0
12336,UBER,2021-11-17,25036352.0
12337,UBER,2021-11-18,27839873.0
12338,UBER,2021-11-19,21465519.0
12339,UBER,2021-11-22,31355201.0
12340,UBER,2021-11-23,18099396.0
12341,UBER,2021-11-24,17118201.0
12342,UBER,2021-11-26,35453586.0
12343,UBER,2021-11-29,27724438.0
12344,UBER,2021-11-30,55268520.0
12345,UBER,2021-12-01,47369182.0
12346,UBER,2021-12-02,32266969.0
12347,UBER,2021-12-03,47392730.0
12348,UBER,2021-12-06,36689186.0
12349,UBER,2021-12-07,40443330.0
12350,UBER,2021-12-08,29688552.0
12351,UBER,2021-12-09,22994806.0
12352,UBER,2021-12-10,25760609.0
12353,UBER,2021-12-13,38394720.0
12354,UBER,2021-12-14,45491730.0
12355,UBER,2021-12-15,37612574.0
12356,UBER,2021-12-16,31478392.0
12357,UBER,2021-12-17,51048124.0
12358,UBER,2021-12-20,28153739.0
12359,UBER,2021-12-21,28385155.0
12360,UBER,2021-12-22,27675666.0
12361,UBER,2021-12-23,21763417.0
12362,UBER,2021-12-27,28284981.0
12363,UBER,2021-12-28,21480952.0
12364,UBER,2021-12-29,15908613.0
12365,UBER,2021-12-30,13516258.0
12366,UBER,2021-12-31,13746893.0
12367,UBER,2022-01-03,26364965.0
12368,UBER,2022-01-04,30845320.0
12369,UBER,2022-01-05,28498663.0
12370,UBER,2022-01-06,32434252.0
12371,UBER,2022-01-07,24875831.0
12372,UBER,2022-01-10,29783757.0
12373,UBER,2022-01-11,22160976.0
12374,UBER,2022-01-12,18993872.0
12375,UBER,2022-01-13,17190076.0
12376,UBER,2022-01-14,25817795.0
12377,UBER,2022-01-18,36902203.0
12378,UBER,2022-01-19,35552500.0
12379,UBER,2022-01-20,21720081.0
12380,UBER,2022-01-21,41836756.0
12381,UBER,2022-01-24,49280929.0
12382,UBER,2022-01-25,29576954.0
12383,UBER,2022-01-26,29495872.0
12384,UBER,2022-01-27,26086745.0
12385,UBER,2022-01-28,28007148.0
12386,UBER,2022-01-31,22899346.0
12387,UBER,2022-02-01,19669916.0
12388,UBER,2022-02-02,19591123.0
12389,UBER,2022-02-03,32192064.0
12390,UBER,2022-02-04,33082059.0
12391,UBER,2022-02-07,30303150.0
12392,UBER,2022-02-08,25857624.0
12393,UBER,2022-02-09,52614106.0
12394,UBER,2022-02-10,113914950.0
12395,UBER,2022-02-11,72568418.0
12396,UBER,2022-02-14,44556745.0
12397,UBER,2022-02-15,38183480.0
12398,UBER,2022-02-16,33165886.0
12399,UBER,2022-02-17,28432069.0
12400,UBER,2022-02-18,28199909.0
12401,UBER,2022-02-22,28731344.0
12402,UBER,2022-02-23,27254847.0
12403,UBER,2022-02-24,42978100.0
12404,UBER,2022-02-25,23691460.0
12405,UBER,2022-02-28,44865191.0
12406,UBER,2022-03-01,31436210.0
12407,UBER,2022-03-02,26112459.0
12408,UBER,2022-03-03,38337646.0
12409,UBER,2022-03-04,52160494.0
12410,UBER,2022-03-07,60265807.0
12411,UBER,2022-03-08,55014737.0
12412,UBER,2022-03-09,33734505.0
12413,UBER,2022-03-10,30785877.0
12414,UBER,2022-03-11,29454687.0
12415,UBER,2022-03-14,41897395.0
12416,UBER,2022-03-15,33060463.0
12417,UBER,2022-03-16,34688771.0
12418,UBER,2022-03-17,27278649.0
12419,UBER,2022-03-18,35827779.0
12420,UBER,2022-03-21,35200551.0
12421,UBER,2022-03-22,21852813.0
12422,UBER,2022-03-23,19024734.0
12423,UBER,2022-03-24,52533577.0
12424,UBER,2022-03-25,28078801.0
12425,UBER,2022-03-28,22175227.0
12426,UBER,2022-03-29,37969049.0
12427,UBER,2022-03-30,22306544.0
12428,UBER,2022-03-31,20608652.0
12429,UBER,2022-04-01,16793293.0
12430,UBER,2022-04-04,20230463.0
12431,UBER,2022-04-05,20984153.0
12432,UBER,2022-04-06,28854792.0
12433,UBER,2022-04-07,34581042.0
12434,UBER,2022-04-08,17991006.0
12435,UBER,2022-04-11,19680280.0
12436,UBER,2022-04-12,32619822.0
12437,UBER,2022-04-13,20186411.0
12438,UBER,2022-04-14,18763002.0
12439,UBER,2022-04-18,24413827.0
12440,UBER,2022-04-19,23319577.0
12441,UBER,2022-04-20,21330537.0
